# Threshold Efficiency
0.126076 0.678632
0.126175 0.678063
0.126274 0.678063
0.126373 0.678063
0.126473 0.678063
0.126572 0.677493
0.126671 0.677493
0.126770 0.676353
0.126870 0.676353
0.126969 0.676353
0.127068 0.676353
0.127167 0.675783
0.127267 0.675783
0.127366 0.675783
0.127465 0.675783
0.127564 0.675783
0.127664 0.674644
0.127763 0.674644
0.127862 0.674644
0.127961 0.674644
0.128060 0.674644
0.128160 0.674644
0.128259 0.674644
0.128358 0.674644
0.128457 0.674074
0.128557 0.673504
0.128656 0.673504
0.128755 0.673504
0.128854 0.673504
0.128954 0.673504
0.129053 0.673504
0.129152 0.673504
0.129251 0.673504
0.129351 0.673504
0.129450 0.673504
0.129549 0.673504
0.129648 0.673504
0.129747 0.673504
0.129847 0.673504
0.129946 0.673504
0.130045 0.672934
0.130144 0.672934
0.130244 0.672934
0.130343 0.672934
0.130442 0.672934
0.130541 0.672365
0.130641 0.672365
0.130740 0.672365
0.130839 0.671795
0.130938 0.671225
0.131038 0.670655
0.131137 0.670655
0.131236 0.670655
0.131335 0.670655
0.131435 0.670655
0.131534 0.670655
0.131633 0.670655
0.131732 0.670655
0.131831 0.670655
0.131931 0.670655
0.132030 0.670655
0.132129 0.670655
0.132228 0.670085
0.132328 0.670085
0.132427 0.669516
0.132526 0.669516
0.132625 0.668946
0.132725 0.668376
0.132824 0.668376
0.132923 0.668376
0.133022 0.668376
0.133122 0.668376
0.133221 0.668376
0.133320 0.668376
0.133419 0.668376
0.133518 0.668376
0.133618 0.668376
0.133717 0.667806
0.133816 0.667806
0.133915 0.667806
0.134015 0.667806
0.134114 0.667806
0.134213 0.667806
0.134312 0.667806
0.134412 0.667806
0.134511 0.667806
0.134610 0.667806
0.134709 0.667806
0.134809 0.667806
0.134908 0.667806
0.135007 0.667806
0.135106 0.667236
0.135205 0.667236
0.135305 0.667236
0.135404 0.667236
0.135503 0.667236
0.135602 0.667236
0.135702 0.667236
0.135801 0.667236
0.135900 0.667236
0.135999 0.667236
0.136099 0.667236
0.136198 0.667236
0.136297 0.666097
0.136396 0.665527
0.136496 0.665527
0.136595 0.665527
0.136694 0.665527
0.136793 0.664957
0.136893 0.664957
0.136992 0.664387
0.137091 0.664387
0.137190 0.664387
0.137289 0.664387
0.137389 0.664387
0.137488 0.663818
0.137587 0.663818
0.137686 0.663818
0.137786 0.663818
0.137885 0.663818
0.137984 0.663818
0.138083 0.663818
0.138183 0.663248
0.138282 0.663248
0.138381 0.662678
0.138480 0.662678
0.138580 0.662678
0.138679 0.662678
0.138778 0.662678
0.138877 0.662678
0.138976 0.662678
0.139076 0.662108
0.139175 0.662108
0.139274 0.662108
0.139373 0.662108
0.139473 0.662108
0.139572 0.662108
